doc_id,paragraph_id,sentence_id,sentence,token_id,token,lemma,upos,xpos,feats,head_token_id,dep_rel,deps,misc
doc7395,1,1,bbeautiful,1,bbeautiful,bbeautiful,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7410,1,1,intern,1,intern,intern,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7488,1,1,independ,1,independ,independ,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7530,1,1,spanishmediterranean,1,spanishmediterranean,spanishmediterranean,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7551,1,1,cullinary,1,cullinary,cullinary,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7566,1,1,luxusious,1,luxusious,luxusious,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7569,1,1,culinary,1,culinary,culinary,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7571,1,1,sfrent,1,sfrent,sfrent,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7614,1,1,cuillinary,1,cuillinary,cuillinary,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7620,1,1,staiinless,1,staiinless,staiinless,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc7623,1,1,terrrrrific,1,terrrrrific,terrrrrific,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7630,1,1,perfrect,1,perfrect,perfrect,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc7667,1,1,avalible,1,avalible,avalible,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7670,1,1,service.clean,1,service.clean,service.clean,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7671,1,1,carpet.central,1,carpet.central,carpet.central,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7678,1,1,comfotable,1,comfotable,comfotable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7715,1,1,w.stainless,1,w.stainless,w.stainless,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc7735,1,1,ian,1,ian,ian,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7739,1,1,studio:easy,3,easy,easy,ADJ,JJ,Degree=Pos,1,appos,NA,SpacesAfter=\n
doc7744,1,1,olume,1,olume,olume,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7759,1,1,industrial,1,industrial,industrial,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7767,1,1,goodman,1,goodman,goodman,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7773,1,1,frugal,1,frugal,frugal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7774,1,1,fashionable,1,fashionable,fashionable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7796,1,1,nowavailable1.27.15furnishedstudiotypeapartmentw,1,nowavailable,nowavailable,ADJ,JJ,Degree=Pos,2,amod,NA,SpaceAfter=No
doc7827,1,1,courtyard:easy,3,easy,easy,ADJ,JJ,Degree=Pos,1,appos,NA,SpacesAfter=\n
doc7841,1,1,humble,1,humble,humble,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7847,1,1,cuilinary,1,cuilinary,cuilinary,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7907,1,1,alive,1,alive,alive,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc7919,1,1,building:easy,3,easy,easy,ADJ,JJ,Degree=Pos,1,appos,NA,SpacesAfter=\n
doc7946,1,1,unreal,1,unreal,unreal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8003,1,1,available.washer,1,available.washer,available.washer,ADJ,JJR,Degree=Cmp,0,root,NA,SpacesAfter=\n
doc8042,1,1,opt,1,opt,opt,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8056,1,1,kitchen:sunny,3,sunny,sunny,ADJ,JJ,Degree=Pos,1,appos,NA,SpacesAfter=\n
doc8058,1,1,unparalleled,1,unparalleled,unparalleled,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8063,1,1,spectular,1,spectular,spectular,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8067,1,1,fastest,1,fastest,fastest,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc8124,1,1,missing,1,missing,miss,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8133,1,1,remarkable,1,remarkable,remarkable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8153,1,1,valid,1,valid,valid,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8154,1,1,partal,1,partal,partal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8162,1,1,vantastic,1,vantastic,vantastic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8182,1,1,frederick,1,frederick,frederick,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8194,1,1,stanyan,1,stanyan,stanyan,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8197,1,1,specacular,1,specacular,specacular,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8199,1,1,victrian,1,victrian,victrian,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8218,1,1,vctrian,1,vctrian,vctrian,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8221,1,1,incorrect,1,incorrect,incorrect,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8222,1,1,fantasic,1,fantasic,fantasic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8227,1,1,paronamic,1,paronamic,paronamic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8239,1,1,avlble,1,avlble,avlble,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8266,1,1,eclectic,1,eclectic,eclectic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8281,1,1,quintessential,1,quintessential,quintessential,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8298,1,1,medical,1,medical,medical,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8327,1,1,stnless,1,stnless,stnless,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc8330,1,1,valuable,1,valuable,valuable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8333,1,1,avaioable,1,avaioable,avaioable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8361,1,1,afraid,1,afraid,afraid,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8374,1,1,crest,1,crest,crest,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc8389,1,1,brittany,1,brittany,brittany,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8433,1,1,arcadian,1,arcadian,arcadian,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8440,1,1,highligt,1,highligt,highligt,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc8463,1,1,loving,1,loving,love,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8467,1,1,gar.beautiful,1,gar.beautiful,gar.beautiful,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8491,1,1,oustanding,1,oustanding,oustand,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8527,1,1,tiful,1,tiful,tiful,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8542,1,1,applicant,1,applicant,applicant,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8553,1,1,crisp,1,crisp,crisp,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8559,1,1,cold,1,cold,cold,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8623,1,1,oakhurst,1,oakhurst,oakhurst,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc8643,1,1,stable,1,stable,stable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8646,1,1,spaceous,1,spaceous,spaceous,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8678,1,1,castilian,1,castilian,castilian,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8683,1,1,valleycrest,1,valleycrest,valleycrest,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc8692,1,1,environmental,1,environmental,environmental,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8693,1,1,conscious,1,conscious,conscious,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8712,1,1,price.great,1,price.great,price.great,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8720,1,1,desic,1,desic,desic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8753,1,1,greenbrier,1,greenbrier,greenbrier,ADJ,JJR,Degree=Cmp,0,root,NA,SpacesAfter=\n
doc8764,1,1,newhal,1,newhal,newhal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8767,1,1,gourgeous,1,gourgeous,gourgeous,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8783,1,1,beautiful_home_on_alro_ct,1,beautiful_home_on_alro_ct,beautiful_home_on_alro_ct,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc8810,1,1,convinient,1,convinient,convinient,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8813,1,1,athletic,1,athletic,athletic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8819,1,1,graceful,1,graceful,graceful,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8822,1,1,afforable,1,afforable,afforable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8854,1,1,bad,1,bad,bad,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8867,1,1,hillcrest,1,hillcrest,hillcrest,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc8870,1,1,organized,1,organized,organize,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8873,1,1,bigger,1,bigger,bigger,ADJ,JJR,Degree=Cmp,0,root,NA,SpacesAfter=\n
doc8923,1,1,glorious,1,glorious,glorious,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8984,1,1,sophisticate,1,sophisticate,sophisticate,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8992,1,1,circular,1,circular,circular,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc8996,1,1,irish,1,irish,irish,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9029,1,1,reasonable,1,reasonable,reasonable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9036,1,1,pleasent,1,pleasent,pleasent,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9037,1,1,amazing_house_near_sun_terrace_park,1,amazing_house_near_sun_terrace_park,amazing_house_near_sun_terrace_park,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9065,1,1,avail.oct,1,avail.oct,avail.oct,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc9090,1,1,conducive,1,conducive,conducive,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9135,1,1,upfront,1,upfront,upfront,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9179,1,1,normal,1,normal,normal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9182,1,1,geodesic,1,geodesic,geodesic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9213,1,1,3200monthly,2,monthly,monthly,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9224,1,1,oriented,1,oriented,oriented,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9313,1,1,supreme,1,supreme,supreme,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9317,1,1,impessive,1,impessive,impessive,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9331,1,1,distinguished,1,distinguished,distinguished,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9338,1,1,luscious,1,luscious,luscious,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9378,1,1,blue,1,blue,blue,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9389,1,1,immidiate,1,immidiate,immidiate,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9398,1,1,fplan,1,fplan,fplan,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9400,1,1,spectecular,1,spectecular,spectecular,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9541,1,1,usual,1,usual,usual,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9550,1,1,greatwestcupt.locale,1,greatwestcupt.locale,greatwestcupt.locale,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9557,1,1,occupant,1,occupant,occupant,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9561,1,1,huge1460sf,1,huge,huge,ADJ,JJ,Degree=Pos,2,amod,NA,SpaceAfter=No
doc9566,1,1,greatwestcuptlocale,1,greatwestcuptlocale,greatwestcuptlocale,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9593,1,1,portal,1,portal,portal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9606,1,1,familiar,1,familiar,familiar,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9610,1,1,biltmore,1,biltmore,biltmore,ADJ,JJR,Degree=Cmp,0,root,NA,SpacesAfter=\n
doc9616,1,1,1spacious,2,spacious,spacious,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9640,1,1,effortless,1,effortless,effortless,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc9676,1,1,centural,1,centural,centural,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9754,1,1,mcclellan,1,mcclellan,mcclellan,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9807,1,1,superior,1,superior,superior,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9840,1,1,impressed,1,impressed,impress,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9857,1,1,neighborh’d,1,neighborh,neighborh,ADJ,JJ,Degree=Pos|NumType=Ord,2,amod,NA,SpaceAfter=No
doc9867,1,1,dranatic,1,dranatic,dranatic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9916,1,1,elphant,1,elphant,elphant,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc9993,1,1,spacisous,1,spacisous,spacisous,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10015,1,1,unf,1,unf,unf,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10066,1,1,luxurous,1,luxurous,luxurious,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10089,1,1,spatious,1,spatious,spatious,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10113,1,1,sylvan,1,sylvan,sylvan,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10138,1,1,offic,1,offic,offic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10141,1,1,legal,1,legal,legal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10152,1,1,fablous,1,fablous,fablous,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10154,1,1,corinthian,1,corinthian,corinthian,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10177,1,1,westborough,1,westborough,westborough,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10183,1,1,impressive_property_at_niantic_ave,1,impressive_property_at_niantic_ave,impressive_property_at_niantic_ave,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10186,1,1,fran,1,fran,fran,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10196,1,1,1full,2,full,full,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10205,1,1,ïaffordable,1,ïaffordable,ïaffordable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10209,1,1,outsized,1,outsized,outsize,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10226,1,1,xlent,1,xlent,xlent,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10263,1,1,apartments:extra,3,extra,extra,ADJ,JJ,Degree=Pos,1,appos,NA,SpacesAfter=\n
doc10307,1,1,westbrough,1,westbrough,westbrough,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10308,1,1,immd,1,immd,immd,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10320,1,1,ungraded,1,ungraded,ungraded,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10328,1,1,prive,1,prive,prive,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10386,1,1,automatic,1,automatic,automatic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10395,1,1,timeless,1,timeless,timeless,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc10399,1,1,occuapant,1,occuapant,occuapant,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10400,1,1,max,1,max,max,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10452,1,1,impressive,1,impressive,impressive,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10474,1,1,social,1,social,social,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10483,1,1,immeadiate,1,immeadiate,immeadiate,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10487,1,1,distric,1,distric,distric,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10502,1,1,wonderful_property_at_farrier,1,wonderful_property_at_farrier,wonderful_property_at_farrier,ADJ,JJR,Degree=Cmp,0,root,NA,SpacesAfter=\n
doc10505,1,1,enjoyable,1,enjoyable,enjoyable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10554,1,1,funrnished,1,funrnished,funrnish,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10556,1,1,diable,1,diable,diable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10575,1,1,goregeous,1,goregeous,goregeous,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10588,1,1,pretigious,1,pretigious,pretigious,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10589,1,1,digest,1,digest,digest,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc10674,1,1,pacious,1,pacious,pacious,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10683,1,1,beloved,1,beloved,belove,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10685,1,1,immacullate,1,immacullate,immacullate,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10694,1,1,3full,2,full,full,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10701,1,1,unified,1,unified,unified,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10733,1,1,danville’s,1,danville,danville,ADJ,JJ,Degree=Pos,2,amod,NA,SpaceAfter=No
doc10735,1,1,geogous,1,geogous,geogous,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10780,1,1,stony,1,stony,stony,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10795,1,1,amazing_house_in_danville,1,amazing_house_in_danville,amazing_house_in_danville,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10827,1,1,cutest,1,cutest,cutest,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc10892,1,1,equestrian's,1,equestrian,equestrian,ADJ,JJ,Degree=Pos,0,root,NA,SpaceAfter=No
doc10895,1,1,retal,1,retal,retal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10902,1,1,suitable,1,suitable,suitable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10912,1,1,happiest,1,happiest,happiest,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc10957,1,1,spactacular,1,spactacular,spactacular,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10959,1,1,home.panoramic,1,home.panoramic,home.panoramic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10988,1,1,insane,1,insane,insane,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10991,1,1,unobscured,1,unobscured,unobscured,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10995,1,1,fantabulous,1,fantabulous,fantabulous,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc10996,1,1,ourstanding,1,ourstanding,ourstand,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11025,1,1,midcrest,1,midcrest,midcrest,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc11035,1,1,beuty.must,1,beuty.must,beuty.must,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc11047,1,1,duncan,1,duncan,duncan,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11072,1,1,exotic,1,exotic,exotic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11116,1,1,gultch:sunny,3,sunny,sunny,ADJ,JJ,Degree=Pos,1,appos,NA,SpacesAfter=\n
doc11128,1,1,livermore,1,livermore,livermore,ADJ,JJR,Degree=Cmp,0,root,NA,SpacesAfter=\n
doc11137,1,1,accent,1,accent,accent,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11166,1,1,feast,1,feast,feast,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc11175,1,1,sable,1,sable,sable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11186,1,1,excellant,1,excellant,excellent,ADJ,JJ,Degree=Pos|Typo=Yes,0,root,NA,SpacesAfter=\n
doc11264,1,1,scan,1,scan,scan,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11329,1,1,mediterean,1,mediterean,mediterean,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11361,1,1,florian,1,florian,florian,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11418,1,1,spacial,1,spacial,spacial,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11452,1,1,elan,1,elan,elan,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11455,1,1,purrrrrfect,1,purrrrrfect,purrrrrfect,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc11477,1,1,lathroprent,1,lathroprent,lathroprent,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11481,1,1,regional,1,regional,regional,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11496,1,1,fumble,1,fumble,fumble,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11497,1,1,grandest,1,grandest,grandest,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc11517,1,1,beautiful_house_on_plumeria_ct,1,beautiful_house_on_plumeria_ct,beautiful_house_on_plumeria_ct,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc11577,1,1,2bathstainless,2,bathstainless,bathstainless,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc11580,1,1,glacier,1,glacier,glacier,ADJ,JJR,Degree=Cmp,0,root,NA,SpacesAfter=\n
doc11636,1,1,mountian,1,mountian,mountian,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11642,1,1,avalilable,1,avalilable,avalilable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11727,1,1,uncomparable,1,uncomparable,uncomparable,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11758,1,1,soothing,1,soothing,soothing,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11766,1,1,convienant,1,convienant,convienant,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11831,1,1,effective,1,effective,effective,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11833,1,1,eligible,1,eligible,eligible,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11899,1,1,national,1,national,national,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc11949,1,1,fect,1,fect,fect,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc12032,1,1,admiral,1,admiral,admiral,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc12047,1,1,moderate,1,moderate,moderate,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc12080,1,1,unqiue,1,unqiue,unqiue,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc12142,1,1,orginal,1,orginal,orginal,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc12155,1,1,condo.best,1,condo.best,condo.best,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc12211,1,1,fantasitic,1,fantasitic,fantasitic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc12213,1,1,convienient,1,convienient,convienient,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc12254,1,1,wlkinclst,1,wlkinclst,wlkinclst,ADJ,JJS,Degree=Sup,0,root,NA,SpacesAfter=\n
doc12255,1,1,inexpensive,1,inexpensive,inexpensive,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc12258,1,1,whittier,1,whittier,whittier,ADJ,JJR,Degree=Cmp,0,root,NA,SpacesAfter=\n
doc12295,1,1,grogerous,1,grogerous,grogerous,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc12313,1,1,autistic,1,autistic,autistic,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc12327,1,1,classical,1,classical,classical,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
doc12336,1,1,seminary,1,seminary,seminary,ADJ,JJ,Degree=Pos,0,root,NA,SpacesAfter=\n
